"Time","Day","Month","Year","temp_C","temp_F","dew","humidity","sealevelpressure","winddir","solarradiation","windspeed","precipprob","preciptype"
937,25,7,2018,28.6,83.48,24.6,79.5,1005.9,241.8,172.1,24.2,100,1
938,26,7,2018,28.1,82.58,24.9,83,1006.5,238.6,214.9,24.1,100,1
939,27,7,2018,27.9,82.22,24.9,83.9,1005.5,227.9,230.9,27,100,1
940,28,7,2018,28.6,83.48,25.2,82.3,1005.7,231.9,246.8,30,100,1
941,29,7,2018,28.7,83.66,25.2,81.7,1005.8,230.6,224.6,25.9,0,0
942,30,7,2018,28.7,83.66,25,80.2,1005.4,233.3,265.5,27.1,100,1
943,31,7,2018,28.7,83.66,24.9,80.3,1005.6,238.1,251.6,27.3,100,1
944,1,8,2018,28.6,83.48,25.1,81.5,1006.1,237.8,212.2,28.7,100,1
945,2,8,2018,28.5,83.3,25.1,81.8,1007.6,240.3,257.8,24.1,100,1
946,3,8,2018,28.4,83.12,25.1,82.6,1008.5,243.3,214.8,24.7,100,1
947,4,8,2018,27.9,82.22,24.8,83.7,1008,248.8,180.5,27.7,100,1
948,5,8,2018,28.6,83.48,24.7,79.4,1007.8,247.1,273.4,27.7,100,1
949,6,8,2018,28,82.4,24.5,81.5,1006.3,243.2,253.4,26.5,100,1
950,7,8,2018,28.3,82.94,24.5,80,1004.4,240,237.7,25.9,100,1
951,8,8,2018,28.5,83.3,25,81.2,1003.6,241.6,168.4,27.7,100,1
952,9,8,2018,27.9,82.22,24.9,84.1,1006.5,245.7,249.1,26.7,100,1
953,10,8,2018,28.2,82.76,25.1,83.7,1008.4,252.9,283,29.5,100,1
954,11,8,2018,27.7,81.86,25.1,85.8,1007,259.9,260.5,29.5,100,1
955,12,8,2018,27.3,81.14,24.5,84.9,1003.8,244.7,264.3,29.5,100,1
956,13,8,2018,27.2,80.96,24.7,86.2,1003,247.1,206,26,100,1
957,14,8,2018,28.5,83.3,25.1,82.3,1004,261,259.6,28.4,100,1
958,15,8,2018,27.4,81.32,24.7,85.3,1003.9,265.7,172,33.5,100,1
959,16,8,2018,27.4,81.32,24.9,86.6,1003.3,276.2,210.3,30.7,100,1
960,17,8,2018,27.3,81.14,24.7,85.9,1002.6,260,188.1,32.5,100,1
961,18,8,2018,27.3,81.14,24.7,86.1,1004,249.8,233.7,31.1,100,1
962,19,8,2018,27.7,81.86,25,85.8,1004.9,258.7,277.5,28.3,100,1
963,20,8,2018,27.3,81.14,24.5,85,1005.4,261.1,247.5,33,100,1
964,21,8,2018,26.9,80.42,24.6,87.4,1005.3,251.7,102.5,25.9,100,1
965,22,8,2018,27.1,80.78,24.8,87.5,1006.4,244.4,269.2,22.3,100,1
966,23,8,2018,27.4,81.32,24.7,85.1,1007.6,247.5,231.6,24,100,1
967,24,8,2018,27.5,81.5,24.5,84.1,1007.4,248.7,245.8,22.2,100,1
968,25,8,2018,27.4,81.32,24.3,83.2,1006.7,248.5,211.9,25.9,100,1
969,26,8,2018,27.1,80.78,24.4,85.1,1005,243.1,217.7,23.1,100,1
970,27,8,2018,27.3,81.14,24.3,83.9,1005.1,236.5,181.9,24.7,100,1
971,28,8,2018,27.1,80.78,23.8,82.4,1005.5,249.8,198.9,20.5,100,1
972,29,8,2018,28.1,82.58,24.3,80.1,1007.1,247.4,270.2,21.1,100,1
973,30,8,2018,28.1,82.58,24.4,80.2,1007.5,265.7,283.2,25.8,100,1
974,31,8,2018,28.3,82.94,24.2,78.6,1007.9,258.8,279.5,27.7,100,1
975,1,9,2018,28.1,82.58,24.3,80.4,1008.5,252.5,279.8,25.3,100,1
976,2,9,2018,27.7,81.86,24.1,80.7,1008.5,248.7,284.2,24.8,100,1
977,3,9,2018,27.9,82.22,24.1,79.7,1008.6,258.3,262.4,28.3,100,1
978,4,9,2018,28.1,82.58,24,78.3,1009.6,259.6,280.6,26.5,100,1
979,5,9,2018,28.2,82.76,23.8,77.2,1009.2,268.3,207.3,27.7,100,1
980,6,9,2018,28.3,82.94,23.3,74.4,1008.2,270.5,222.2,24.6,0,0
981,7,9,2018,28,82.4,22.8,73.7,1008,264.5,258.8,24.7,100,1
982,8,9,2018,28.3,82.94,22.7,72.1,1008.1,249,275.3,24.7,100,1
983,9,9,2018,27.8,82.04,23,75.6,1009.2,199,296.4,21.1,0,0
984,10,9,2018,28.1,82.58,23.1,74.9,1011.8,231.1,286.1,21.1,0,0
985,11,9,2018,28.1,82.58,23.1,74.6,1012.4,220.7,285.5,25.3,0,0
986,12,9,2018,28,82.4,23.1,75.1,1010.7,238.5,281.9,24.1,0,0
987,13,9,2018,28,82.4,23.3,75.6,1009.3,215.1,256.9,19.4,100,1
988,14,9,2018,27.5,81.5,23.8,80.3,1009.8,173,245.9,13,100,1
989,15,9,2018,28.3,82.94,24.6,80.7,1010.4,185.8,264.6,21.1,100,1
990,16,9,2018,28,82.4,24.4,81,1009,184.2,283,21.1,100,1
991,17,9,2018,28.5,83.3,23.5,75,1008.2,195.4,296.4,25.1,0,0
992,18,9,2018,28.5,83.3,23.2,73.5,1008.8,210.3,288.1,24.1,100,1
993,19,9,2018,27.3,81.14,23.2,78.7,1008.8,281.3,245.4,14.8,100,1
994,20,9,2018,27.9,82.22,24.3,80.7,1006.8,270.1,249.4,20.5,100,1
995,21,9,2018,28.8,83.84,25,80.3,1005.6,188.2,212.6,22.9,100,1
996,22,9,2018,28.9,84.02,25.7,83.3,1007.4,236.3,131.1,24.2,100,1
997,23,9,2018,28.8,83.84,25,80.6,1011,201.8,240.1,19.9,0,0
998,24,9,2018,28.8,83.84,25.1,80.7,1011.2,218.7,254.7,19.6,0,0
999,25,9,2018,28.9,84.02,24.2,76.2,1010.7,215.4,276,24.7,0,0
1000,26,9,2018,29.3,84.74,24.3,75.2,1008.8,196.2,263.8,22.2,100,1
1001,27,9,2018,29.3,84.74,24.9,77.5,1008.6,243.7,233.4,25.9,100,1
1002,28,9,2018,29.2,84.56,24.7,77.2,1009,161.1,123.2,19,100,1
1003,29,9,2018,29.5,85.1,24.8,76.3,1009.7,181.4,158.1,21.9,100,1
1004,30,9,2018,31.5,88.7,24.3,67.1,1008.8,122.2,245.4,19.6,100,1
1005,1,10,2018,31.3,88.34,23.1,62.6,1008.4,202.4,251.9,76.9,100,1
1006,2,10,2018,30.9,87.62,23.5,65.5,1009.3,183.8,229.3,17.1,100,1
1007,3,10,2018,30.7,87.26,24,67.8,1009.1,187.6,107.8,20.5,100,1
1008,4,10,2018,30.4,86.72,23.2,66.1,1009.1,151.1,104.3,22.3,100,1
1009,5,10,2018,31.3,88.34,22.6,60.8,1009.3,114.9,129.3,16.6,100,1
1010,6,10,2018,31.7,89.06,21.9,57.8,1009.2,131.7,144.8,17.1,100,1
1011,7,10,2018,32.1,89.78,23.5,62.4,1008.6,148.7,232.5,22.3,0,0
1012,8,10,2018,31.4,88.52,25.5,72.2,1008.4,189.1,204.3,18.4,100,1
1013,9,10,2018,30.6,87.08,26.2,77.9,1008.7,206.3,177.3,21.1,0,0
1014,10,10,2018,30.2,86.36,25.9,77.8,1008.5,250.8,215.7,22.9,0,0
1015,11,10,2018,30.4,86.72,25.5,75.7,1008.5,238.6,244.1,23.5,0,0
1016,12,10,2018,30.8,87.44,25.2,73.3,1008.8,176.3,225.3,21.1,0,0
1017,13,10,2018,31.8,89.24,24.7,68,1010.2,142.4,237.1,19,0,0
1018,14,10,2018,31.4,88.52,22,59.6,1011.3,178.7,243.8,20.2,0,0
1019,15,10,2018,31.5,88.7,21.5,57.1,1011.4,143.6,205,22.3,0,0
1020,16,10,2018,31.1,87.98,21.4,57.3,1011.5,162.6,212.1,19,100,1
1021,17,10,2018,30.1,86.18,24,70.4,1011.4,168.5,150.7,20.5,100,1
1022,18,10,2018,28.9,84.02,23.9,74.8,1011.3,194.7,91,22.9,100,1
1023,19,10,2018,28.8,83.84,23.1,71.9,1011.3,139.2,168.3,20.2,100,1
1024,20,10,2018,30.3,86.54,24.3,71.1,1012.1,181.9,225.4,19.3,100,1
1025,21,10,2018,30.2,86.36,25.4,76.2,1012.9,215.4,221.4,18.4,100,1
1026,22,10,2018,31.1,87.98,24.6,70,1012.1,182.5,207.1,16.6,100,1
1027,23,10,2018,31,87.8,18,49.5,1011.7,198.8,251,19.5,0,0
1028,24,10,2018,30.7,87.26,15.6,43,1011.2,137.7,259.7,18.8,0,0
1029,25,10,2018,30.3,86.54,19.9,55.1,1012.2,155.5,234.2,17.8,0,0
1030,26,10,2018,31.1,87.98,18.9,50.3,1013.4,157,186,17.8,100,1
1031,27,10,2018,30.7,87.26,19.4,52.5,1013.6,165.9,239.7,19,0,0
1032,28,10,2018,30.6,87.08,16.7,46.5,1012.4,97.9,240.7,21.3,0,0
1033,29,10,2018,30.4,86.72,14.4,41,1011.5,147.4,257.3,15,0,0
1034,30,10,2018,29.8,85.64,14.6,41,1010.9,169.2,245.7,19.6,0,0
1035,31,10,2018,29.6,85.28,15.6,44.1,1011,142.8,250.4,20.2,0,0
1036,1,11,2018,30.1,86.18,19,53.3,1010.6,165.5,247.5,21.1,0,0
1037,2,11,2018,30.6,87.08,19.4,54,1010,160.5,241.5,19,0,0
1038,3,11,2018,31.1,87.98,21.8,58.9,1010.4,148.1,239.2,21.3,0,0
1039,4,11,2018,31,87.8,23.2,64.3,1011,177,169,22.8,100,1
1040,5,11,2018,30.1,86.18,22.7,65.6,1011.6,200.3,58.5,17.1,100,1
1041,6,11,2018,31.2,88.16,23.2,63.7,1011.7,192.6,178.2,22.9,100,1
1042,7,11,2018,30.3,86.54,15.8,42.8,1012,164.8,232.4,21.9,0,0
1043,8,11,2018,29.4,84.92,17.8,51,1011.1,156.5,233.8,17.1,0,0
1044,9,11,2018,30.2,86.36,20.6,58.5,1010.2,184.1,227.8,18.9,0,0
1045,10,11,2018,30.3,86.54,19.4,53.7,1011.2,163.7,222.7,18.3,0,0
1046,11,11,2018,29.3,84.74,18.4,53.5,1012,125.3,228.4,19.6,0,0
1047,12,11,2018,29.1,84.38,18.2,54.4,1011.4,141.2,235.1,19.6,0,0
1048,13,11,2018,28.3,82.94,20.1,62.1,1010.1,169,224.8,18.4,0,0
1049,14,11,2018,27.6,81.68,21.8,71.2,1010.1,188.4,219.8,22.9,0,0
1050,15,11,2018,28.9,84.02,19.8,60.8,1011.4,140.9,224.5,19.6,0,0
1051,16,11,2018,29.4,84.92,15.7,45.8,1011.6,157.2,234.4,20.7,0,0
1052,17,11,2018,29.1,84.38,16.6,49,1010.4,150.8,234,19.5,0,0
1053,18,11,2018,28.7,83.66,19.7,59.7,1011,167.1,221.6,17.1,0,0
1054,19,11,2018,28.8,83.84,22.6,70.3,1012.6,150.7,190.5,19.6,0,0
1055,20,11,2018,29.6,85.28,22.6,67,1013.2,161.9,184.7,15.9,100,1
1056,21,11,2018,30.2,86.36,21.2,59.9,1012.8,155.8,153.1,18.3,0,0
1057,22,11,2018,30.3,86.54,21,58.6,1012.8,145,182.4,17.1,0,0
1058,23,11,2018,30,86,18.5,52.5,1014.5,127,217.8,22.3,0,0
1059,24,11,2018,29.3,84.74,17.8,51.9,1015.3,153.1,216.4,20.7,0,0
1060,25,11,2018,28.8,83.84,18.5,55.1,1014.1,145.4,193.9,16.6,0,0
1061,26,11,2018,28.8,83.84,18.6,55.6,1012.1,109.7,181.6,14.7,0,0
1062,27,11,2018,29,84.2,15.9,47.5,1012.3,133.6,205.4,17.7,0,0
1063,28,11,2018,28.6,83.48,16.1,49.7,1013.1,160.4,161.3,19.4,0,0
1064,29,11,2018,28.5,83.3,15.7,49.6,1014.5,150.7,198.3,19.4,0,0
1065,30,11,2018,28.4,83.12,14.8,45.5,1014.5,160.3,209.3,17.1,0,0
1066,1,12,2018,28,82.4,14.7,46.2,1012,113.6,129.3,15.2,0,0
1067,2,12,2018,27.3,81.14,15.1,48.6,1010.5,164.9,189.4,15.9,0,0
1068,3,12,2018,27.5,81.5,17.3,54.7,1011,161.9,166.4,17.8,0,0
1069,4,12,2018,28.7,83.66,17.3,52.1,1012.3,134,111,20.7,0,0
1070,5,12,2018,28.4,83.12,18.2,55.1,1011.4,116.8,188.6,17.1,0,0
1071,6,12,2018,28.3,82.94,15.9,48.7,1010.9,158.8,203.5,21.3,100,1
1072,7,12,2018,27.8,82.04,16.1,50,1011,183.3,203.5,18.9,0,0
1073,8,12,2018,27.5,81.5,16.1,51.1,1012,148,211.1,18.6,0,0
1074,9,12,2018,26.1,78.98,15,51.4,1011.6,192.8,211.6,23.5,0,0
1075,10,12,2018,25.8,78.44,13.6,49.7,1012.1,159.5,208.4,19.5,0,0
1076,11,12,2018,25.5,77.9,13.5,49.3,1012.8,137.9,214.8,18.8,0,0
1077,12,12,2018,26,78.8,17.8,61.4,1013.5,228.2,204.6,18.5,0,0
1078,13,12,2018,26,78.8,13.8,48.6,1014.4,144.5,210.4,26.3,0,0
1079,14,12,2018,26.9,80.42,10.9,37.2,1014,68.7,192,24.1,0,0
1080,15,12,2018,27.5,81.5,11.9,38.5,1013.9,72.7,188.1,25.9,0,0
1081,16,12,2018,27,80.6,13,43.1,1014.2,129.8,189.3,24.6,0,0
1082,17,12,2018,25.2,77.36,10.5,41,1013.8,156.7,202.5,22.5,0,0
1083,18,12,2018,25.5,77.9,12.9,46.7,1014.3,152.5,209.7,20.7,0,0
1084,19,12,2018,24.9,76.82,11.9,45.6,1014.8,173.3,223.9,20.6,0,0
1085,20,12,2018,24.8,76.64,12.1,47.2,1014.4,195,223.3,21.3,0,0
1086,21,12,2018,25.8,78.44,15.2,53.3,1013.4,152.6,215.3,15.9,0,0
1087,22,12,2018,26.1,78.98,15.1,52.6,1012.9,146.3,216.4,17.7,0,0
1088,23,12,2018,26.8,80.24,15.5,51,1012.9,152.8,206.2,20.2,0,0
1089,24,12,2018,26.8,80.24,17,55.9,1012.9,151.7,194.8,16.6,0,0
1090,25,12,2018,26.5,79.7,17,57.3,1012.9,198.6,199.2,17.6,0,0
1091,26,12,2018,24.4,75.92,10.1,42.5,1013.9,252.6,203.3,20.6,0,0
1092,27,12,2018,23.4,74.12,5.9,34.8,1013.8,115.4,225.6,22.5,0,0
1093,28,12,2018,24.5,76.1,6.4,32.5,1012.9,92.3,222.1,21.3,0,0
1094,29,12,2018,24.8,76.64,5.7,30.3,1014.5,165.5,222.7,16.6,0,0
1095,30,12,2018,24.9,76.82,6.7,33.3,1016,116.2,217.3,20.2,0,0
1096,31,12,2018,25.1,77.18,8.8,37.3,1017,137.3,210.2,17.7,0,0
1097,1,1,2019,24.9,76.82,11.2,45.2,1017.1,122.5,217.1,19,0,0
1098,2,1,2019,24.8,76.64,12.8,49,1017,134.4,217,17.1,0,0
1099,3,1,2019,24.8,76.64,13.4,52.3,1017.4,140.5,212.4,14.7,0,0
1100,4,1,2019,25.6,78.08,13.1,48,1016.1,122.5,214.2,17.1,0,0
1101,5,1,2019,24.6,76.28,13.8,52.9,1014.8,169.9,204.1,18.4,0,0
1102,6,1,2019,24.4,75.92,14.2,54.9,1014,235.8,215.4,19.6,0,0
1103,7,1,2019,24.9,76.82,11.5,44.7,1013.8,135.4,214.9,62.8,0,0
1104,8,1,2019,25,77,10.6,41.9,1013.9,160.6,219.4,21.3,0,0
1105,9,1,2019,23.6,74.48,12.7,52.2,1013.6,162.2,220.8,17,0,0
1106,10,1,2019,24.5,76.1,12.2,49.1,1012.6,202.9,219.4,19.6,0,0
1107,11,1,2019,24.2,75.56,14.7,57,1013.3,183.6,214.5,21.3,0,0
1108,12,1,2019,23.7,74.66,15.3,61.4,1013.5,175.1,217.8,20.6,0,0
1109,13,1,2019,23.8,74.84,14.3,56.6,1014.2,230.1,222.1,20.1,0,0
1110,14,1,2019,25.2,77.36,14.3,53.1,1013.2,179.4,206.7,19.5,0,0
1111,15,1,2019,27.2,80.96,14.2,45.8,1013.7,154.1,200.1,20.2,0,0
1112,16,1,2019,26.7,80.06,14.8,49.8,1013.8,156.1,201.4,17.8,0,0
1113,17,1,2019,26.3,79.34,15,51.3,1012.8,126.4,208.8,18.3,0,0
1114,18,1,2019,26.3,79.34,14.1,48.9,1012.7,161.6,217.3,22.3,0,0
1115,19,1,2019,26.8,80.24,15.7,52.9,1013.6,157.1,213.8,16.6,0,0
1116,20,1,2019,27,80.6,17.5,57.7,1014,177.6,209.2,16.6,0,0
1117,21,1,2019,25.2,77.36,17.4,63.6,1013.3,252,207.9,22.3,0,0
1118,22,1,2019,24.8,76.64,18.3,68.8,1013.8,163.5,180.3,14.8,0,0
1119,23,1,2019,24.1,75.38,17.1,66.1,1014.8,266.2,223.6,21.9,0,0
1120,24,1,2019,22.8,73.04,13.6,56.6,1015,205.2,233,22.3,0,0
1121,25,1,2019,22.7,72.86,8.3,40.4,1015,220.6,240.4,29.3,0,0
1122,26,1,2019,22.8,73.04,8.5,40.7,1015,240.2,232.8,21.1,0,0
1123,27,1,2019,24.3,75.74,11.2,44.1,1015.5,162.2,214.4,23.3,0,0
1124,28,1,2019,24.6,76.28,9.6,39.2,1016.5,104.7,228.1,23.5,0,0
1125,29,1,2019,24.8,76.64,8.2,35.5,1016,121.2,233.6,21.9,0,0
1126,30,1,2019,25.2,77.36,8.8,36.6,1015.1,152,239.1,20.2,0,0
1127,31,1,2019,24.5,76.1,11.8,46.4,1014.1,141,235.6,21.3,0,0
1128,1,2,2019,24.6,76.28,13.9,52.8,1014,239.3,232.3,20.2,0,0
1129,2,2,2019,24.1,75.38,14,54.1,1012.9,177.7,228.7,18.8,0,0
1130,3,2,2019,25.6,78.08,15.9,56.8,1013.6,184.3,216.5,21.7,0,0
1131,4,2,2019,27.4,81.32,16.6,54.4,1015.2,166.9,230.3,21.1,0,0
1132,5,2,2019,26.8,80.24,19,64.1,1015.1,177,225.1,19.6,0,0
1133,6,2,2019,24.9,76.82,17.4,64.2,1013.1,242,235.3,24,0,0
1134,7,2,2019,23.4,74.12,15.7,63.3,1014.9,245.3,242.9,27.1,100,1
1135,8,2,2019,21.1,69.98,9.6,48.5,1016.9,180.8,247.9,30.5,0,0
1136,9,2,2019,21.7,71.06,5,35.4,1015.4,153.3,264.6,29,0,0
1137,10,2,2019,24.3,75.74,5.6,32,1014.7,151.1,265.2,18.4,0,0
1138,11,2,2019,26,78.8,10.9,40.4,1014.2,182.2,259.8,22.2,0,0
1139,12,2,2019,28.1,82.58,12.3,39.6,1014.5,129.6,239.9,20.2,0,0
1140,13,2,2019,27.7,81.86,14.9,47,1015.7,184.3,239.4,25.8,0,0
1141,14,2,2019,26.3,79.34,16.6,56.1,1013.7,213.6,248.3,25.8,0,0
1142,15,2,2019,25.1,77.18,16.4,59.5,1014.5,295.8,254.7,22.6,0,0
1143,16,2,2019,24.6,76.28,13.5,51.7,1014.8,176.4,266.5,23.3,0,0
1144,17,2,2019,24.2,75.56,13,50.8,1013.4,172.4,262.8,24,0,0
1145,18,2,2019,24.8,76.64,14.5,55.1,1011.1,203.9,261.2,21.3,0,0
1146,19,2,2019,26,78.8,13.9,50.1,1011.4,181.9,260,23.1,0,0
1147,20,2,2019,25.6,78.08,19.1,68.5,1013.2,198.3,257.3,18.4,0,0
1148,21,2,2019,25.5,77.9,20.7,75.5,1016,214.5,250.2,25.8,0,0
1149,22,2,2019,26.6,79.88,20,68.6,1014.4,274,247,21.3,0,0
1150,23,2,2019,28,82.4,17.9,56,1012,201.5,260.9,18.8,0,0
1151,24,2,2019,28,82.4,12.9,40.7,1010.8,261.2,252.2,21.1,0,0
1152,25,2,2019,26.8,80.24,13.2,45.1,1010.5,243.9,273.9,25.8,0,0
1153,26,2,2019,26.6,79.88,17.3,60.1,1010.5,245.1,262.5,21.8,0,0
1154,27,2,2019,25.1,77.18,18.1,66.3,1010.4,213.7,273.3,24.7,0,0
1155,28,2,2019,25.6,78.08,15,54.5,1011,146.3,277.8,23.4,0,0
1156,1,3,2019,25.6,78.08,12.5,45.2,1010.1,154.4,280.2,22.9,0,0
1157,2,3,2019,26.4,79.52,18.1,62.3,1010.1,180.3,280.3,23.5,0,0
1158,3,3,2019,25.7,78.26,19.8,70.7,1011.5,224.8,229.7,24.1,0,0
1159,4,3,2019,25.7,78.26,20.6,74.2,1010.7,230.3,253.3,27.7,0,0
1160,5,3,2019,25.9,78.62,19.1,66.9,1010.6,232.1,274.7,21.7,0,0
1161,6,3,2019,25.1,77.18,17.8,64.8,1011.8,233.7,283.2,26.4,0,0
1162,7,3,2019,25.6,78.08,18.5,66.7,1010.7,178.3,283,21.7,0,0
1163,8,3,2019,26.3,79.34,17,59,1012,253.2,275.6,20.6,0,0
1164,9,3,2019,27.7,81.86,16,51.1,1012.7,250.2,281.4,24.6,0,0
1165,10,3,2019,27.6,81.68,15.4,49.2,1012.4,253.2,285.8,24,0,0
1166,11,3,2019,26.6,79.88,19.1,64.5,1013.7,231.8,279.9,25.8,0,0
1167,12,3,2019,26.1,78.98,19.8,69,1014,266.4,253.6,25.3,0,0
1168,13,3,2019,25.9,78.62,18.3,63.7,1014.7,262.8,283.4,25.8,0,0
1169,14,3,2019,26.4,79.52,16.1,55.2,1014.5,248.1,285.8,25.6,0,0
1170,15,3,2019,27.7,81.86,13.9,47.4,1013.1,229.1,289.5,24.1,0,0
1171,16,3,2019,27.2,80.96,15.9,51.3,1012,218.1,290,21.3,0,0
1172,17,3,2019,27,80.6,18.9,62.6,1012.2,205,295.9,21.3,100,1
1173,18,3,2019,28.4,83.12,15.8,48.1,1011.5,228.3,296.6,24.6,0,0
1174,19,3,2019,27.4,81.32,17.5,56.3,1010,229.8,304,25.8,0,0
1175,20,3,2019,26.6,79.88,20.5,70.4,1010.3,223.7,296.7,27.1,0,0
1176,21,3,2019,26.3,79.34,20.6,72.1,1012.3,245.5,298.8,25.8,0,0
1177,22,3,2019,26.4,79.52,19.4,67,1012.6,215.5,304,25.8,0,0
1178,23,3,2019,29.3,84.74,18,52.3,1011.3,240,297,24,0,0
1179,24,3,2019,30.8,87.44,17,45,1009.5,232.8,295.5,22.4,0,0
1180,25,3,2019,32.5,90.5,15,37.3,1008.9,171.4,292.7,27.4,0,0
1181,26,3,2019,31.7,89.06,17.6,46.8,1010.4,195.4,296.8,26.4,0,0
1182,27,3,2019,28.8,83.84,22.8,70.7,1012.8,190.6,300.1,23.5,0,0
1183,28,3,2019,28.4,83.12,22.5,71.7,1011.6,224.2,300.4,22.2,0,0
1184,29,3,2019,29,84.2,23.1,71.8,1010.3,239.5,297.9,21.9,0,0
1185,30,3,2019,28.5,83.3,23.8,76.2,1009.9,213,294.1,24,0,0
1186,31,3,2019,28.7,83.66,23.8,75.3,1010.8,227.3,297.7,22.9,0,0
1187,1,4,2019,28,82.4,22.4,72.2,1011,225.5,314.8,24.6,0,0
1188,2,4,2019,27.7,81.86,22.8,75.3,1010.5,228.5,315.6,25.3,0,0
1189,3,4,2019,29.1,84.38,23.2,71.7,1009.4,227,302.9,29,0,0
1190,4,4,2019,28.6,83.48,24.5,78.6,1010.6,206.8,303.5,24.1,0,0
1191,5,4,2019,29.4,84.92,23.7,72.3,1012.1,205,297.5,22.3,0,0
1192,6,4,2019,29.1,84.38,23.1,70.7,1011.5,193.6,305.5,22.3,0,0
1193,7,4,2019,29.2,84.56,23.6,72.6,1009.8,175.2,300.6,26.5,0,0
1194,8,4,2019,29.3,84.74,23.5,72.5,1008.7,205,309.4,24.5,0,0
1195,9,4,2019,29.3,84.74,23.3,71.6,1009.8,215.8,306.7,22.2,0,0
1196,10,4,2019,29.1,84.38,23.8,73.8,1010.3,225,302.9,24,0,0
1197,11,4,2019,29.2,84.56,24.3,75.2,1009.5,261.3,278,27.1,100,1
1198,12,4,2019,29.5,85.1,24.7,75.7,1009,197,283.8,25.8,100,1
1199,13,4,2019,30.8,87.44,22.4,62,1008.7,234.8,297.5,18.4,100,1
1200,14,4,2019,30.3,86.54,23.6,68,1009.1,210,268.7,25.3,100,1
1201,15,4,2019,30.3,86.54,24,69.7,1009,251.3,200.9,23.3,100,1
1202,16,4,2019,30.2,86.36,24.3,71.2,1009.1,219,234.8,24.7,100,1
1203,17,4,2019,29.5,85.1,18.4,52.8,1011.1,316,320.8,27.6,0,0
1204,18,4,2019,29,84.2,20.7,61.2,1010.5,241.1,323.2,28.2,0,0
1205,19,4,2019,30.3,86.54,21.5,60.6,1008.3,262.1,323.7,27.1,0,0
1206,20,4,2019,29.4,84.92,22.6,67.4,1007.1,201.6,328.7,24.6,0,0
1207,21,4,2019,29.1,84.38,22.8,69.4,1007.5,224.3,325.5,23.3,0,0
1208,22,4,2019,29.5,85.1,22.9,68.5,1007.7,234.7,330.9,27.1,0,0
1209,23,4,2019,29.8,85.64,24.2,72.6,1008.6,227.3,323.5,27.2,0,0
1210,24,4,2019,30,86,24.3,72.2,1009.2,294,314.8,24.6,0,0
1211,25,4,2019,30.7,87.26,22.9,63.8,1008.8,273.1,310,24.2,0,0
1212,26,4,2019,30.9,87.62,25.2,72,1007.2,284.4,305.1,25.8,0,0
1213,27,4,2019,32,89.6,24.2,64.2,1006.2,237.3,289.2,23.3,100,1
1214,28,4,2019,31.7,89.06,25.2,69.1,1006.4,236,266.6,27.1,100,1
1215,29,4,2019,30.7,87.26,25.7,75,1007.2,226.9,294.8,24.1,0,0
1216,30,4,2019,30.1,86.18,24.7,73.4,1007.2,187.8,309.6,25.3,0,0
1217,1,5,2019,29.8,85.64,23.6,69.9,1006.2,239.6,306.7,25.9,0,0
1218,2,5,2019,29.6,85.28,22.4,65.8,1006.7,223.9,326.8,20.7,0,0
1219,3,5,2019,29.5,85.1,22.5,66.7,1008,228,327.7,29,0,0
1220,4,5,2019,30.1,86.18,22.9,66,1010.8,242.5,298.9,22.9,0,0
1221,5,5,2019,30.1,86.18,23.2,67,1011.8,273.2,319.6,24.6,0,0
1222,6,5,2019,29.6,85.28,23.8,71.4,1009.5,247,315.5,27.7,0,0
1223,7,5,2019,29.9,85.82,23.9,70.7,1009.4,220.4,314.6,24,0,0
1224,8,5,2019,30.1,86.18,23.5,68.2,1010.4,280.5,284.1,26,0,0
1225,9,5,2019,29.9,85.82,22.5,65.1,1009.7,273.9,294.9,25.9,0,0
1226,10,5,2019,30.2,86.36,23.4,67.6,1009.1,286.8,321,24,0,0
1227,11,5,2019,29.9,85.82,23.1,67.6,1009.9,242.3,315.6,24.6,0,0
1228,12,5,2019,29.7,85.46,23.8,70.7,1009.1,219.4,322.1,27.1,0,0
1229,13,5,2019,30.1,86.18,24,70.2,1008.4,247,320.1,26.5,0,0
1230,14,5,2019,30,86,23.7,69.3,1008.5,245.3,326.3,24.6,0,0
1231,15,5,2019,29.9,85.82,23.7,69.6,1009.4,227,330,26.5,0,0
1232,16,5,2019,30,86,23.4,68.4,1010.1,255.2,325.3,24.1,0,0
1233,17,5,2019,30.3,86.54,24.6,71.9,1010,233.1,302.9,24.2,0,0
1234,18,5,2019,30.6,87.08,25.5,74.8,1008.9,215.6,304.2,20.5,0,0
1235,19,5,2019,31.2,88.16,24.9,70.5,1008.5,219.6,309.6,24,0,0
1236,20,5,2019,30.8,87.44,26,76.1,1008.5,237.1,309.6,28.3,0,0
1237,21,5,2019,30.8,87.44,26.4,77.7,1008.3,239.5,294.9,26.5,0,0
1238,22,5,2019,30.5,86.9,25.1,73.5,1008.2,281,257.2,28.3,0,0
1239,23,5,2019,30.7,87.26,25.5,74.5,1007.6,246.6,249.3,25.8,0,0
1240,24,5,2019,30.9,87.62,25.2,72.4,1008.6,254.2,201.5,24.8,0,0
1241,25,5,2019,30.9,87.62,25,71.2,1007.8,259.5,236.8,26.4,0,0
1242,26,5,2019,30.6,87.08,24.1,68.9,1007,262.2,245.8,22.2,0,0
1243,27,5,2019,31,87.8,25.1,71.2,1006.9,277.3,270,21.8,0,0
