"Time","Day","Month","Year","temp_C","temp_F"
2416,12,8,2018,25.038,77.0684
2417,13,8,2018,25.563,78.0134
2418,14,8,2018,24.063,75.3134
2419,15,8,2018,24.925,76.865
2420,16,8,2018,25.25,77.45
2421,17,8,2018,25.213,77.3834
2422,18,8,2018,24.813,76.6634
2423,19,8,2018,24.563,76.2134
2424,20,8,2018,25.188,77.3384
2425,21,8,2018,25.325,77.585
2426,22,8,2018,25.35,77.63
2427,23,8,2018,23.488,74.2784
2428,24,8,2018,24.425,75.965
2429,25,8,2018,23.538,74.3684
2430,26,8,2018,21.85,71.33
2431,27,8,2018,22.188,71.9384
2432,28,8,2018,23.4,74.12
2433,29,8,2018,23.925,75.065
2434,30,8,2018,23.413,74.1434
2435,31,8,2018,21.813,71.2634
2436,1,9,2018,21,69.8
2437,2,9,2018,20.938,69.6884
2438,3,9,2018,21.325,70.385
2439,4,9,2018,20.15,68.27
2440,5,9,2018,22.275,72.095
2441,6,9,2018,23.3,73.94
2442,7,9,2018,22.638,72.7484
2443,8,9,2018,22.538,72.5684
2444,9,9,2018,22.763,72.9734
2445,10,9,2018,23.588,74.4584
2446,11,9,2018,23.525,74.345
2447,12,9,2018,23.575,74.435
2448,13,9,2018,22.988,73.3784
2449,14,9,2018,22.888,73.1984
2450,15,9,2018,23.363,74.0534
2451,16,9,2018,23.475,74.255
2452,17,9,2018,24.088,75.3584
2453,18,9,2018,23.1,73.58
2454,19,9,2018,23.588,74.4584
2455,20,9,2018,23.175,73.715
2456,21,9,2018,23.438,74.1884
2457,22,9,2018,22.725,72.905
2458,23,9,2018,22.188,71.9384
2459,24,9,2018,22.6,72.68
2460,25,9,2018,22.525,72.545
2461,26,9,2018,20.138,68.2484
2462,27,9,2018,18.875,65.975
2463,28,9,2018,18.938,66.0884
2464,29,9,2018,20,68
2465,30,9,2018,20.3,68.54
2466,1,10,2018,18.55,65.39
2467,2,10,2018,16.925,62.465
2468,3,10,2018,18.1,64.58
2469,4,10,2018,19.8,67.64
2470,5,10,2018,18.813,65.8634
2471,6,10,2018,18.05,64.49
2472,7,10,2018,17.563,63.6134
2473,8,10,2018,19.475,67.055
2474,9,10,2018,19.45,67.01
2475,10,10,2018,19.863,67.7534
2476,11,10,2018,22.5,72.5
2477,12,10,2018,19.788,67.6184
2478,13,10,2018,19.45,67.01
2479,14,10,2018,18.725,65.705
2480,15,10,2018,19.113,66.4034
2481,16,10,2018,18.563,65.4134
2482,17,10,2018,18.35,65.03
2483,18,10,2018,19.588,67.2584
2484,19,10,2018,19.888,67.7984
2485,20,10,2018,18.888,65.9984
2486,21,10,2018,18.763,65.7734
2487,22,10,2018,17.113,62.8034
2488,23,10,2018,14.888,58.7984
2489,24,10,2018,15.763,60.3734
2490,25,10,2018,17.05,62.69
2491,26,10,2018,17.95,64.31
2492,27,10,2018,18.938,66.0884
2493,28,10,2018,NA,NA
2494,29,10,2018,18,64.4
2495,30,10,2018,13.825,56.885
2496,31,10,2018,18.075,64.535
2497,1,11,2018,16.975,62.555
2498,2,11,2018,15.288,59.5184
2499,3,11,2018,14.813,58.6634
2500,4,11,2018,16.388,61.4984
2501,5,11,2018,15.95,60.71
2502,6,11,2018,14.163,57.4934
2503,7,11,2018,13.775,56.795
2504,8,11,2018,15.538,59.9684
2505,9,11,2018,15.175,59.315
2506,10,11,2018,15.338,59.6084
2507,11,11,2018,15.075,59.135
2508,12,11,2018,15.35,59.63
2509,13,11,2018,15.263,59.4734
2510,14,11,2018,14.75,58.55
2511,15,11,2018,13.988,57.1784
2512,16,11,2018,15.425,59.765
2513,17,11,2018,13.938,57.0884
2514,18,11,2018,11.775,53.195
2515,19,11,2018,12.275,54.095
2516,20,11,2018,12.063,53.7134
2517,21,11,2018,13.35,56.03
2518,22,11,2018,13.688,56.6384
2519,23,11,2018,15.65,60.17
2520,24,11,2018,14.988,58.9784
2521,25,11,2018,13.663,56.5934
2522,26,11,2018,13.05,55.49
2523,27,11,2018,11.125,52.025
2524,28,11,2018,10.275,50.495
2525,29,11,2018,10.613,51.1034
2526,30,11,2018,10.55,50.99
2527,1,12,2018,11.2,52.16
2528,2,12,2018,11.238,52.2284
2529,3,12,2018,14.275,57.695
2530,4,12,2018,14.975,58.955
2531,5,12,2018,11.938,53.4884
2532,6,12,2018,12.375,54.275
2533,7,12,2018,12.113,53.8034
2534,8,12,2018,13.938,57.0884
2535,9,12,2018,13.85,56.93
2536,10,12,2018,12.525,54.545
2537,11,12,2018,9.188,48.5384
2538,12,12,2018,8.75,47.75
2539,13,12,2018,10.025,50.045
2540,14,12,2018,11.225,52.205
2541,15,12,2018,8.913,48.0434
2542,16,12,2018,10.463,50.8334
2543,17,12,2018,11.25,52.25
2544,18,12,2018,7.8,46.04
2545,19,12,2018,9.3,48.74
2546,20,12,2018,9.913,49.8434
2547,21,12,2018,10.163,50.2934
2548,22,12,2018,13.188,55.7384
2549,23,12,2018,12.875,55.175
2550,24,12,2018,11.838,53.3084
2551,25,12,2018,10.8,51.44
2552,26,12,2018,8.825,47.885
2553,27,12,2018,8.975,48.155
2554,28,12,2018,9.963,49.9334
2555,29,12,2018,9.45,49.01
2556,30,12,2018,8.1,46.58
2557,31,12,2018,8.438,47.1884
2558,1,1,2019,8.225,46.805
2559,2,1,2019,8.825,47.885
2560,3,1,2019,5.425,41.765
2561,4,1,2019,5.788,42.4184
2562,5,1,2019,7.2,44.96
2563,6,1,2019,7.925,46.265
2564,7,1,2019,7.825,46.085
2565,8,1,2019,8,46.4
2566,9,1,2019,6.388,43.4984
2567,10,1,2019,5.388,41.6984
2568,11,1,2019,3.8,38.84
2569,12,1,2019,4.588,40.2584
2570,13,1,2019,8.775,47.795
2571,14,1,2019,10.1,50.18
2572,15,1,2019,8.063,46.5134
2573,16,1,2019,8.788,47.8184
2574,17,1,2019,8.638,47.5484
2575,18,1,2019,8.4,47.12
2576,19,1,2019,7.475,45.455
2577,20,1,2019,6.713,44.0834
2578,21,1,2019,7.45,45.41
2579,22,1,2019,7.15,44.87
2580,23,1,2019,4.738,40.5284
2581,24,1,2019,6.075,42.935
2582,25,1,2019,5.45,41.81
2583,26,1,2019,5.638,42.1484
2584,27,1,2019,10.563,51.0134
2585,28,1,2019,8.375,47.075
2586,29,1,2019,5.525,41.945
2587,30,1,2019,7.763,45.9734
2588,31,1,2019,8.225,46.805
2589,1,2,2019,13.55,56.39
2590,2,2,2019,11.275,52.295
2591,3,2,2019,8.35,47.03
2592,4,2,2019,8.763,47.7734
2593,5,2,2019,7.35,45.23
2594,6,2,2019,7.088,44.7584
2595,7,2,2019,8.7,47.66
2596,8,2,2019,9.613,49.3034
2597,9,2,2019,10.525,50.945
2598,10,2,2019,12.513,54.5234
2599,11,2,2019,11.475,52.655
2600,12,2,2019,7.725,45.905
2601,13,2,2019,7.638,45.7484
2602,14,2,2019,8.438,47.1884
2603,15,2,2019,8.525,47.345
2604,16,2,2019,9.675,49.415
2605,17,2,2019,8.775,47.795
2606,18,2,2019,8.738,47.7284
2607,19,2,2019,9.825,49.685
2608,20,2,2019,9.275,48.695
2609,21,2,2019,9.375,48.875
2610,22,2,2019,11.375,52.475
2611,23,2,2019,9.513,49.1234
2612,24,2,2019,11.55,52.79
2613,25,2,2019,9.188,48.5384
2614,26,2,2019,12.325,54.185
2615,27,2,2019,10.225,50.405
2616,28,2,2019,10.325,50.585
2617,1,3,2019,11.988,53.5784
2618,2,3,2019,10.988,51.7784
2619,3,3,2019,11.1,51.98
2620,4,3,2019,11.238,52.2284
2621,5,3,2019,10.813,51.4634
2622,6,3,2019,11.263,52.2734
2623,7,3,2019,13.463,56.2334
2624,8,3,2019,10.613,51.1034
2625,9,3,2019,10.7,51.26
2626,10,3,2019,14.088,57.3584
2627,11,3,2019,13.138,55.6484
2628,12,3,2019,10.013,50.0234
2629,13,3,2019,11.088,51.9584
2630,14,3,2019,10.613,51.1034
2631,15,3,2019,13.175,55.715
2632,16,3,2019,12.838,55.1084
2633,17,3,2019,12.213,53.9834
2634,18,3,2019,10.563,51.0134
2635,19,3,2019,9.45,49.01
2636,20,3,2019,9.288,48.7184
2637,21,3,2019,10.338,50.6084
2638,22,3,2019,12.338,54.2084
2639,23,3,2019,11.838,53.3084
2640,24,3,2019,11.538,52.7684
2641,25,3,2019,11.463,52.6334
2642,26,3,2019,10.838,51.5084
2643,27,3,2019,10.825,51.485
2644,28,3,2019,10.263,50.4734
2645,29,3,2019,10.55,50.99
2646,30,3,2019,10.975,51.755
2647,31,3,2019,10.638,51.1484
2648,1,4,2019,11.438,52.5884
2649,2,4,2019,11.988,53.5784
2650,3,4,2019,13.225,55.805
2651,4,4,2019,10.4,50.72
2652,5,4,2019,10.275,50.495
2653,6,4,2019,10.413,50.7434
2654,7,4,2019,11.05,51.89
2655,8,4,2019,11.375,52.475
2656,9,4,2019,12.3,54.14
2657,10,4,2019,11.613,52.9034
2658,11,4,2019,10.5,50.9
2659,12,4,2019,11.063,51.9134
2660,13,4,2019,11.663,52.9934
2661,14,4,2019,12.563,54.6134
2662,15,4,2019,11.813,53.2634
2663,16,4,2019,12.4,54.32
2664,17,4,2019,12.963,55.3334
2665,18,4,2019,13.2,55.76
2666,19,4,2019,15.088,59.1584
2667,20,4,2019,14.75,58.55
2668,21,4,2019,18.05,64.49
2669,22,4,2019,17.575,63.635
2670,23,4,2019,15.75,60.35
2671,24,4,2019,15.338,59.6084
2672,25,4,2019,15.263,59.4734
2673,26,4,2019,15.075,59.135
2674,27,4,2019,14.288,57.7184
2675,28,4,2019,14.55,58.19
2676,29,4,2019,13.575,56.435
2677,30,4,2019,12.688,54.8384
2678,1,5,2019,13,55.4
2679,2,5,2019,14.038,57.2684
2680,3,5,2019,14.825,58.685
2681,4,5,2019,14.125,57.425
2682,5,5,2019,12.2,53.96
2683,6,5,2019,12.85,55.13
2684,7,5,2019,12.613,54.7034
2685,8,5,2019,15.913,60.6434
2686,9,5,2019,17.188,62.9384
2687,10,5,2019,15.725,60.305
2688,11,5,2019,16.088,60.9584
2689,12,5,2019,16.15,61.07
2690,13,5,2019,16.175,61.115
2691,14,5,2019,17.163,62.8934
2692,15,5,2019,11.713,53.0834
2693,16,5,2019,13.188,55.7384
2694,17,5,2019,15.2,59.36
2695,18,5,2019,15.35,59.63
2696,19,5,2019,14.2,57.56
2697,20,5,2019,13.725,56.705
2698,21,5,2019,16.975,62.555
2699,22,5,2019,17.05,62.69
2700,23,5,2019,17.575,63.635
2701,24,5,2019,16.7,62.06
2702,25,5,2019,17.313,63.1634
2703,26,5,2019,16.925,62.465
2704,27,5,2019,18,64.4
2705,28,5,2019,17.825,64.085
2706,29,5,2019,16.7,62.06
2707,30,5,2019,16.438,61.5884
2708,31,5,2019,17.575,63.635
2709,1,6,2019,18.213,64.7834
2710,2,6,2019,19.213,66.5834
2711,3,6,2019,19.463,67.0334
2712,4,6,2019,19.35,66.83
2713,5,6,2019,21.563,70.8134
2714,6,6,2019,19.775,67.595
2715,7,6,2019,20.563,69.0134
2716,8,6,2019,21.613,70.9034
2717,9,6,2019,24.55,76.19
2718,10,6,2019,24.488,76.0784
2719,11,6,2019,NA,NA
2720,12,6,2019,NA,NA
2721,13,6,2019,20.113,68.2034
2722,14,6,2019,25.938,78.6884
2723,15,6,2019,21.9,71.42
2724,16,6,2019,20.375,68.675
2725,17,6,2019,20.45,68.81
2726,18,6,2019,21.475,70.655
2727,19,6,2019,22.25,72.05
2728,20,6,2019,22.363,72.2534
2729,21,6,2019,22.863,73.1534
2730,22,6,2019,23.7,74.66
2731,23,6,2019,22.613,72.7034
2732,24,6,2019,23.363,74.0534
2733,25,6,2019,24.925,76.865
2734,26,6,2019,25.575,78.035
2735,27,6,2019,25.863,78.5534
2736,28,6,2019,25.663,78.1934
2737,29,6,2019,26.7,80.06
2738,30,6,2019,27.475,81.455
2739,1,7,2019,26.25,79.25
2740,2,7,2019,NA,NA
2741,3,7,2019,26.888,80.3984
2742,4,7,2019,26.038,78.8684
2743,5,7,2019,25.875,78.575
2744,6,7,2019,25.775,78.395
2745,7,7,2019,26.375,79.475
2746,8,7,2019,27.725,81.905
2747,9,7,2019,29.613,85.3034
2748,10,7,2019,27.163,80.8934
2749,11,7,2019,26.3,79.34
2750,12,7,2019,25.7,78.26
2751,13,7,2019,25.688,78.2384
2752,14,7,2019,25.1,77.18
2753,15,7,2019,23.963,75.1334
2754,16,7,2019,23.088,73.5584
2755,17,7,2019,23.188,73.7384
2756,18,7,2019,23.288,73.9184
2757,19,7,2019,23.263,73.8734
2758,20,7,2019,24.913,76.8434
2759,21,7,2019,25.313,77.5634
2760,22,7,2019,24.913,76.8434
2761,23,7,2019,26.075,78.935
2762,24,7,2019,27.188,80.9384
2763,25,7,2019,27.563,81.6134
2764,26,7,2019,27,80.6
2765,27,7,2019,25.813,78.4634
2766,28,7,2019,23.15,73.67
2767,29,7,2019,23.025,73.445
2768,30,7,2019,22.725,72.905
2769,31,7,2019,23.425,74.165
2770,1,8,2019,24.563,76.2134
2771,2,8,2019,26.525,79.745
2772,3,8,2019,23.875,74.975
2773,4,8,2019,25.25,77.45
2774,5,8,2019,24.275,75.695
2775,6,8,2019,26.738,80.1284
2776,7,8,2019,26.225,79.205
2777,8,8,2019,26.288,79.3184
2778,9,8,2019,26.075,78.935
2779,10,8,2019,26.075,78.935
2780,11,8,2019,25.7,78.26
2781,12,8,2019,27.063,80.7134
2782,13,8,2019,24.913,76.8434
2783,14,8,2019,23.025,73.445
2784,15,8,2019,23.575,74.435
2785,16,8,2019,23.35,74.03
2786,17,8,2019,24.45,76.01
2787,18,8,2019,24.613,76.3034
2788,19,8,2019,24.738,76.5284
2789,20,8,2019,24.675,76.415
2790,21,8,2019,24.275,75.695
2791,22,8,2019,25.2,77.36
2792,23,8,2019,24.675,76.415
2793,24,8,2019,24.013,75.2234
2794,25,8,2019,24.8,76.64
2795,26,8,2019,25.55,77.99
2796,27,8,2019,25.725,78.305
2797,28,8,2019,25.075,77.135
2798,29,8,2019,24.925,76.865
2799,30,8,2019,25.25,77.45
2800,31,8,2019,25.188,77.3384
2801,1,9,2019,24.1,75.38
2802,2,9,2019,24.738,76.5284
2803,3,9,2019,24.05,75.29
2804,4,9,2019,23.863,74.9534
2805,5,9,2019,23.35,74.03
2806,6,9,2019,22.313,72.1634
2807,7,9,2019,21.75,71.15
2808,8,9,2019,21.013,69.8234
2809,9,9,2019,21.863,71.3534
2810,10,9,2019,22.2,71.96
2811,11,9,2019,22.638,72.7484
2812,12,9,2019,22.938,73.2884
2813,13,9,2019,22.513,72.5234
2814,14,9,2019,22.2,71.96
2815,15,9,2019,22.263,72.0734
2816,16,9,2019,22.663,72.7934
2817,17,9,2019,22.125,71.825
2818,18,9,2019,21.563,70.8134
2819,19,9,2019,22.775,72.995
2820,20,9,2019,22.7,72.86
2821,21,9,2019,22.513,72.5234
2822,22,9,2019,24.613,76.3034
2823,23,9,2019,21.5,70.7
2824,24,9,2019,20.613,69.1034
2825,25,9,2019,21.625,70.925
2826,26,9,2019,20.95,69.71
2827,27,9,2019,21.213,70.1834
2828,28,9,2019,21.663,70.9934
2829,29,9,2019,20.45,68.81
2830,30,9,2019,22.088,71.7584
2831,1,10,2019,20.425,68.765
2832,2,10,2019,20.05,68.09
2833,3,10,2019,19.1,66.38
2834,4,10,2019,18.688,65.6384
2835,5,10,2019,19.463,67.0334
2836,6,10,2019,18.338,65.0084
2837,7,10,2019,19.988,67.9784
2838,8,10,2019,18.125,64.625
2839,9,10,2019,18.325,64.985
2840,10,10,2019,18.163,64.6934
2841,11,10,2019,17.45,63.41
2842,12,10,2019,17.7,63.86
2843,13,10,2019,18.3,64.94
2844,14,10,2019,20.238,68.4284
2845,15,10,2019,19.225,66.605
2846,16,10,2019,16.675,62.015
2847,17,10,2019,17.738,63.9284
2848,18,10,2019,17.313,63.1634
2849,19,10,2019,18.213,64.7834
2850,20,10,2019,21.6,70.88
2851,21,10,2019,20.538,68.9684
2852,22,10,2019,23.688,74.6384
2853,23,10,2019,28.688,83.6384
2854,24,10,2019,18.688,65.6384
2855,25,10,2019,17.713,63.8834
2856,26,10,2019,18.625,65.525
2857,27,10,2019,17.638,63.7484
2858,28,10,2019,16.9,62.42
2859,29,10,2019,16.675,62.015
2860,30,10,2019,18.275,64.895
2861,31,10,2019,17.35,63.23
2862,1,11,2019,16.65,61.97
2863,2,11,2019,15.488,59.8784
2864,3,11,2019,17.3,63.14
2865,4,11,2019,18.675,65.615
2866,5,11,2019,17.088,62.7584
2867,6,11,2019,13.2,55.76
2868,7,11,2019,13.975,57.155
2869,8,11,2019,11.15,52.07
2870,9,11,2019,10.288,50.5184
2871,10,11,2019,10.75,51.35
2872,11,11,2019,13.863,56.9534
2873,12,11,2019,12.7,54.86
2874,13,11,2019,11.588,52.8584
2875,14,11,2019,12.15,53.87
2876,15,11,2019,11.438,52.5884
2877,16,11,2019,10.75,51.35
2878,17,11,2019,10.575,51.035
2879,18,11,2019,10.913,51.6434
2880,19,11,2019,13.55,56.39
2881,20,11,2019,11.713,53.0834
2882,21,11,2019,12.6,54.68
2883,22,11,2019,13.288,55.9184
2884,23,11,2019,15.388,59.6984
2885,24,11,2019,13.15,55.67
2886,25,11,2019,13.55,56.39
2887,26,11,2019,13.325,55.985
2888,27,11,2019,14.163,57.4934
2889,28,11,2019,13.313,55.9634
2890,29,11,2019,13.738,56.7284
2891,30,11,2019,11.988,53.5784
2892,1,12,2019,12.813,55.0634
2893,2,12,2019,14.025,57.245
2894,3,12,2019,12.85,55.13
2895,4,12,2019,11.325,52.385
2896,5,12,2019,15.725,60.305
2897,6,12,2019,13.325,55.985
2898,7,12,2019,13.288,55.9184
2899,8,12,2019,11.35,52.43
2900,9,12,2019,12.9,55.22
2901,10,12,2019,10.338,50.6084
2902,11,12,2019,8.125,46.625
2903,12,12,2019,10.275,50.495
2904,13,12,2019,12.588,54.6584
2905,14,12,2019,14.45,58.01
2906,15,12,2019,12.475,54.455
2907,16,12,2019,13.075,55.535
2908,17,12,2019,13.625,56.525
2909,18,12,2019,13.613,56.5034
2910,19,12,2019,13.213,55.7834
2911,20,12,2019,12.55,54.59
2912,21,12,2019,14.95,58.91
2913,22,12,2019,14.95,58.91
2914,23,12,2019,13.75,56.75
2915,24,12,2019,11.075,51.935
2916,25,12,2019,11.175,52.115
2917,26,12,2019,10.313,50.5634
2918,27,12,2019,9.463,49.0334
2919,28,12,2019,9.5,49.1
2920,29,12,2019,9.513,49.1234
2921,30,12,2019,6.325,43.385
2922,31,12,2019,7.8,46.04
2923,1,1,2020,8.338,47.0084
2924,2,1,2020,8.288,46.9184
2925,3,1,2020,9.488,49.0784
2926,4,1,2020,11.625,52.925
2927,5,1,2020,9.875,49.775
2928,6,1,2020,8.45,47.21
2929,7,1,2020,8.338,47.0084
2930,8,1,2020,9.113,48.4034
2931,9,1,2020,8.225,46.805
2932,10,1,2020,10.813,51.4634
2933,11,1,2020,9.65,49.37
2934,12,1,2020,8.563,47.4134
2935,13,1,2020,8.15,46.67
2936,14,1,2020,8.763,47.7734
2937,15,1,2020,8.413,47.1434
2938,16,1,2020,9.975,49.955
2939,17,1,2020,11.725,53.105
2940,18,1,2020,11.1,51.98
2941,19,1,2020,7.25,45.05
2942,20,1,2020,10.338,50.6084
2943,21,1,2020,12.413,54.3434
2944,22,1,2020,12.338,54.2084
2945,23,1,2020,10.5,50.9
2946,24,1,2020,10.85,51.53
2947,25,1,2020,10.975,51.755
2948,26,1,2020,9.8,49.64
2949,27,1,2020,9.675,49.415
2950,28,1,2020,12.763,54.9734
2951,29,1,2020,13.2,55.76
2952,30,1,2020,11.063,51.9134
2953,31,1,2020,13.663,56.5934
2954,1,2,2020,12.85,55.13
2955,2,2,2020,13.588,56.4584
2956,3,2,2020,14.038,57.2684
2957,4,2,2020,12.55,54.59
2958,5,2,2020,10.613,51.1034
2959,6,2,2020,7.813,46.0634
2960,7,2,2020,8.025,46.445
2961,8,2,2020,8.238,46.8284
2962,9,2,2020,8.963,48.1334
2963,10,2,2020,12.513,54.5234
2964,11,2,2020,12.65,54.77
2965,12,2,2020,10.863,51.5534
2966,13,2,2020,9.213,48.5834
2967,14,2,2020,12.563,54.6134
2968,15,2,2020,10.088,50.1584
2969,16,2,2020,9.9,49.82
2970,17,2,2020,10.588,51.0584
2971,18,2,2020,12.25,54.05
2972,19,2,2020,11.363,52.4534
2973,20,2,2020,10.325,50.585
2974,21,2,2020,11.2,52.16
2975,22,2,2020,11.538,52.7684
2976,23,2,2020,10.363,50.6534
2977,24,2,2020,10.938,51.6884
2978,25,2,2020,11.738,53.1284
2979,26,2,2020,12.675,54.815
2980,27,2,2020,10.238,50.4284
2981,28,2,2020,11.938,53.4884
2982,29,2,2020,10.538,50.9684
2983,1,3,2020,12.725,54.905
2984,2,3,2020,12.25,54.05
2985,3,3,2020,11.513,52.7234
2986,4,3,2020,9.663,49.3934
2987,5,3,2020,10.613,51.1034
2988,6,3,2020,12.613,54.7034
2989,7,3,2020,10.9,51.62
2990,8,3,2020,10.025,50.045
2991,9,3,2020,9.213,48.5834
2992,10,3,2020,9.588,49.2584
2993,11,3,2020,12.063,53.7134
2994,12,3,2020,13.075,55.535
2995,13,3,2020,12.5,54.5
2996,14,3,2020,13.638,56.5484
2997,15,3,2020,12.725,54.905
2998,16,3,2020,12.563,54.6134
2999,17,3,2020,12.213,53.9834
3000,18,3,2020,12.063,53.7134
3001,19,3,2020,12.425,54.365
3002,20,3,2020,12.213,53.9834
3003,21,3,2020,13.8,56.84
3004,22,3,2020,12.888,55.1984
3005,23,3,2020,12.363,54.2534
3006,24,3,2020,9.325,48.785
3007,25,3,2020,7.675,45.815
3008,26,3,2020,6.95,44.51
3009,27,3,2020,10.088,50.1584
3010,28,3,2020,11.788,53.2184
3011,29,3,2020,11.563,52.8134
3012,30,3,2020,12.425,54.365
3013,31,3,2020,12.813,55.0634
3014,1,4,2020,11.925,53.465
3015,2,4,2020,10.675,51.215
3016,3,4,2020,12.088,53.7584
3017,4,4,2020,11.6,52.88
3018,5,4,2020,11.513,52.7234
3019,6,4,2020,12.3,54.14
3020,7,4,2020,13.275,55.895
3021,8,4,2020,13,55.4
3022,9,4,2020,12.675,54.815
3023,10,4,2020,13.275,55.895
3024,11,4,2020,14.175,57.515
3025,12,4,2020,13.725,56.705
3026,13,4,2020,13.5,56.3
3027,14,4,2020,14.65,58.37
3028,15,4,2020,14.238,57.6284
3029,16,4,2020,14.15,57.47
3030,17,4,2020,14.813,58.6634
3031,18,4,2020,15.463,59.8334
3032,19,4,2020,15.963,60.7334
3033,20,4,2020,16.275,61.295
3034,21,4,2020,15.813,60.4634
3035,22,4,2020,14.413,57.9434
3036,23,4,2020,15.375,59.675
3037,24,4,2020,14.713,58.4834
3038,25,4,2020,15.15,59.27
3039,26,4,2020,15.313,59.5634
3040,27,4,2020,NA,NA
3041,28,4,2020,16.175,61.115
3042,29,4,2020,16.638,61.9484
3043,30,4,2020,16.188,61.1384
3044,1,5,2020,17.35,63.23
3045,2,5,2020,19.4,66.92
3046,3,5,2020,19.388,66.8984
3047,4,5,2020,17.838,64.1084
3048,5,5,2020,17.763,63.9734
3049,6,5,2020,18.5,65.3
3050,7,5,2020,18.85,65.93
3051,8,5,2020,18.038,64.4684
3052,9,5,2020,17.675,63.815
3053,10,5,2020,19.5,67.1
3054,11,5,2020,18.575,65.435
3055,12,5,2020,19.4,66.92
3056,13,5,2020,20.388,68.6984
3057,14,5,2020,18.9,66.02
3058,15,5,2020,19.375,66.875
3059,16,5,2020,19.088,66.3584
3060,17,5,2020,18.525,65.345
3061,18,5,2020,17.3,63.14
3062,19,5,2020,17.688,63.8384
3063,20,5,2020,19.175,66.515
3064,21,5,2020,20.663,69.1934
3065,22,5,2020,19.838,67.7084
3066,23,5,2020,19.913,67.8434
3067,24,5,2020,19.238,66.6284
3068,25,5,2020,19.238,66.6284
3069,26,5,2020,20.763,69.3734
3070,27,5,2020,20.35,68.63
3071,28,5,2020,19.238,66.6284
3072,29,5,2020,17.463,63.4334
3073,30,5,2020,17.775,63.995
3074,31,5,2020,18.75,65.75
3075,1,6,2020,19.288,66.7184
3076,2,6,2020,18.9,66.02
3077,3,6,2020,19.15,66.47
3078,4,6,2020,20.425,68.765
3079,5,6,2020,19.8,67.64
3080,6,6,2020,19.713,67.4834
3081,7,6,2020,20.588,69.0584
3082,8,6,2020,19.888,67.7984
3083,9,6,2020,18,64.4
3084,10,6,2020,17.313,63.1634
3085,11,6,2020,18.138,64.6484
3086,12,6,2020,22.275,72.095
3087,13,6,2020,19.7,67.46
3088,14,6,2020,19.263,66.6734
3089,15,6,2020,20.05,68.09
3090,16,6,2020,19.638,67.3484
3091,17,6,2020,19.9,67.82
3092,18,6,2020,19.663,67.3934
3093,19,6,2020,19.563,67.2134
3094,20,6,2020,19.3,66.74
3095,21,6,2020,20.538,68.9684
3096,22,6,2020,21.675,71.015
3097,23,6,2020,NA,NA
3098,24,6,2020,23.75,74.75
3099,25,6,2020,23.3,73.94
3100,26,6,2020,23.1,73.58
3101,27,6,2020,23.613,74.5034
3102,28,6,2020,23.725,74.705
3103,29,6,2020,23.65,74.57
3104,30,6,2020,24.125,75.425
3105,1,7,2020,24.75,76.55
3106,2,7,2020,24.438,75.9884
3107,3,7,2020,24.575,76.235
3108,4,7,2020,23.475,74.255
3109,5,7,2020,23.125,73.625
3110,6,7,2020,23.1,73.58
3111,7,7,2020,23.875,74.975
3112,8,7,2020,24.55,76.19
3113,9,7,2020,24.738,76.5284
3114,10,7,2020,24.275,75.695
3115,11,7,2020,24.538,76.1684
3116,12,7,2020,24.188,75.5384
3117,13,7,2020,24.9,76.82
3118,14,7,2020,24.188,75.5384
3119,15,7,2020,23.538,74.3684
3120,16,7,2020,22.613,72.7034
3121,17,7,2020,22.588,72.6584
3122,18,7,2020,24.15,75.47
3123,19,7,2020,24.213,75.5834
3124,20,7,2020,23.938,75.0884
3125,21,7,2020,25.025,77.045
3126,22,7,2020,25.288,77.5184
3127,23,7,2020,24.513,76.1234
3128,24,7,2020,24.975,76.955
3129,25,7,2020,25.088,77.1584
3130,26,7,2020,24.363,75.8534
3131,27,7,2020,25.463,77.8334
3132,28,7,2020,26.163,79.0934
3133,29,7,2020,26.238,79.2284
3134,30,7,2020,26.575,79.835
3135,31,7,2020,27.313,81.1634
3136,1,8,2020,26.738,80.1284
3137,2,8,2020,26.438,79.5884
3138,3,8,2020,24.863,76.7534
3139,4,8,2020,23.813,74.8634
3140,5,8,2020,23.113,73.6034
3141,6,8,2020,24.463,76.0334
3142,7,8,2020,24.675,76.415
3143,8,8,2020,25.525,77.945
3144,9,8,2020,25.4,77.72
3145,10,8,2020,25.6,78.08
3146,11,8,2020,25.038,77.0684
3147,12,8,2020,25.75,78.35
3148,13,8,2020,26.013,78.8234
3149,14,8,2020,25.588,78.0584
3150,15,8,2020,25.25,77.45
3151,16,8,2020,25.025,77.045
3152,17,8,2020,25.05,77.09
3153,18,8,2020,24.725,76.505
3154,19,8,2020,24.675,76.415
3155,20,8,2020,24.975,76.955
3156,21,8,2020,26.063,78.9134
3157,22,8,2020,26.35,79.43
3158,23,8,2020,24.75,76.55
3159,24,8,2020,23.975,75.155
3160,25,8,2020,24.188,75.5384
3161,26,8,2020,24.388,75.8984
3162,27,8,2020,24.288,75.7184
3163,28,8,2020,24.2,75.56
3164,29,8,2020,25.125,77.225
3165,30,8,2020,22.45,72.41
3166,31,8,2020,20.5,68.9
3167,1,9,2020,21.213,70.1834
3168,2,9,2020,21.488,70.6784
3169,3,9,2020,21.788,71.2184
3170,4,9,2020,22.963,73.3334
3171,5,9,2020,22.7,72.86
3172,6,9,2020,21.788,71.2184
3173,7,9,2020,21.713,71.0834
